Sale_ID,Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Weather_Condition,Promotion,Competitor_Pricing,Seasonality,Epidemic,Source
141856,2023-12-11,S002,P0008,Groceries,North,146,71,131,97.24,10,Rainy,0,101.6,Spring,,retail_store_inventory
141857,2023-12-11,S002,P0009,Groceries,South,209,178,348,73.47,0,Snowy,0,86.1,Winter,0.0,demand_forecasting_dataset
141858,2023-12-11,S002,P0009,Groceries,North,473,24,191,39.87,5,Rainy,1,37.79,Summer,,retail_store_inventory
141859,2023-12-11,S002,P0010,Groceries,South,245,105,0,89.59,10,Snowy,1,94.6,Winter,0.0,demand_forecasting_dataset
141860,2023-12-11,S002,P0010,Groceries,North,268,211,123,59.52,10,Cloudy,1,59.92,Summer,,retail_store_inventory
141861,2023-12-11,S002,P0011,Groceries,South,252,86,0,75.88,20,Snowy,1,70.11,Winter,0.0,demand_forecasting_dataset
141862,2023-12-11,S002,P0011,Clothing,West,63,51,118,71.01,20,Snowy,1,72.03,Winter,,retail_store_inventory
141863,2023-12-11,S002,P0012,Electronics,South,383,166,0,75.37,10,Snowy,1,74.51,Winter,0.0,demand_forecasting_dataset
141864,2023-12-11,S002,P0012,Toys,North,179,165,115,33.95,10,Cloudy,0,32.53,Winter,,retail_store_inventory
141865,2023-12-11,S002,P0013,Groceries,South,529,173,0,23.04,10,Snowy,0,24.28,Winter,0.0,demand_forecasting_dataset
141866,2023-12-11,S002,P0013,Electronics,West,188,74,57,40.58,10,Snowy,0,45.29,Spring,,retail_store_inventory
141867,2023-12-11,S002,P0014,Electronics,South,468,74,0,106.73,10,Snowy,1,127.11,Winter,0.0,demand_forecasting_dataset
141868,2023-12-11,S002,P0014,Toys,West,439,281,33,98.47,15,Cloudy,0,97.71,Spring,,retail_store_inventory
141869,2023-12-11,S002,P0015,Clothing,South,406,51,0,64.29,0,Snowy,0,59.16,Winter,0.0,demand_forecasting_dataset
141870,2023-12-11,S002,P0015,Groceries,North,279,122,21,13.6,20,Rainy,1,11.33,Spring,,retail_store_inventory
141871,2023-12-11,S002,P0016,Clothing,South,97,42,0,76.15,10,Snowy,0,73.02,Winter,0.0,demand_forecasting_dataset
141872,2023-12-11,S002,P0016,Toys,South,184,160,45,66.63,0,Sunny,0,63.91,Autumn,,retail_store_inventory
141873,2023-12-11,S002,P0017,Toys,South,373,87,395,19.82,20,Snowy,1,18.11,Winter,0.0,demand_forecasting_dataset
141874,2023-12-11,S002,P0017,Electronics,East,219,121,44,76.93,20,Snowy,0,78.49,Winter,,retail_store_inventory
141875,2023-12-11,S002,P0018,Clothing,South,142,112,115,28.55,0,Snowy,0,32.23,Winter,0.0,demand_forecasting_dataset
141876,2023-12-11,S002,P0018,Clothing,West,232,68,200,10.29,0,Cloudy,1,8.54,Summer,,retail_store_inventory
141877,2023-12-11,S002,P0019,Clothing,South,652,87,0,79.91,5,Snowy,0,95.85,Winter,0.0,demand_forecasting_dataset
141878,2023-12-11,S002,P0019,Furniture,South,253,10,126,60.8,0,Cloudy,1,63.54,Spring,,retail_store_inventory
141879,2023-12-11,S002,P0020,Furniture,South,313,134,426,126.28,25,Snowy,1,125.41,Winter,0.0,demand_forecasting_dataset
141880,2023-12-11,S002,P0020,Clothing,South,320,87,80,69.8,10,Sunny,1,68.14,Winter,,retail_store_inventory
141881,2023-12-11,S003,P0001,Toys,East,168,123,242,17.25,5,Snowy,0,15.95,Winter,0.0,demand_forecasting_dataset
141882,2023-12-11,S003,P0001,Electronics,North,145,77,150,41.1,15,Snowy,1,40.97,Summer,,retail_store_inventory
141883,2023-12-11,S003,P0002,Groceries,East,234,83,0,50.34,10,Snowy,0,54.93,Winter,0.0,demand_forecasting_dataset
141884,2023-12-11,S003,P0002,Electronics,South,382,186,126,92.42,10,Snowy,1,90.3,Autumn,,retail_store_inventory
141885,2023-12-11,S003,P0003,Electronics,East,140,140,121,88.8,10,Snowy,0,104.55,Winter,0.0,demand_forecasting_dataset
141886,2023-12-11,S003,P0003,Toys,South,492,315,190,34.76,0,Rainy,1,35.86,Winter,,retail_store_inventory
141887,2023-12-11,S003,P0004,Groceries,East,423,170,523,22.08,20,Snowy,1,26.01,Winter,0.0,demand_forecasting_dataset
141888,2023-12-11,S003,P0004,Electronics,West,194,13,139,26.41,10,Cloudy,0,24.28,Summer,,retail_store_inventory
141889,2023-12-11,S003,P0005,Toys,East,314,58,0,20.04,5,Snowy,0,23.29,Winter,0.0,demand_forecasting_dataset
141890,2023-12-11,S003,P0005,Groceries,West,433,72,46,31.41,10,Sunny,0,32.3,Spring,,retail_store_inventory
141891,2023-12-11,S003,P0006,Toys,East,108,90,128,42.4,5,Snowy,0,41.65,Winter,0.0,demand_forecasting_dataset
141892,2023-12-11,S003,P0006,Clothing,West,120,5,44,61.98,0,Rainy,0,60.18,Autumn,,retail_store_inventory
141893,2023-12-11,S003,P0007,Groceries,East,503,147,0,17.89,15,Snowy,1,17.32,Winter,0.0,demand_forecasting_dataset
141894,2023-12-11,S003,P0007,Groceries,East,266,131,117,66.47,15,Cloudy,0,64.66,Winter,,retail_store_inventory
141895,2023-12-11,S003,P0008,Clothing,East,94,80,0,112.38,0,Snowy,0,105.95,Winter,0.0,demand_forecasting_dataset
141896,2023-12-11,S003,P0008,Furniture,East,200,10,38,66.45,15,Cloudy,1,69.64,Autumn,,retail_store_inventory
141897,2023-12-11,S003,P0009,Groceries,East,175,175,189,63.08,10,Snowy,0,58.44,Winter,0.0,demand_forecasting_dataset
141898,2023-12-11,S003,P0009,Toys,West,370,260,90,29.88,15,Cloudy,1,31.51,Winter,,retail_store_inventory
141899,2023-12-11,S003,P0010,Groceries,East,128,74,83,27.32,25,Snowy,1,29.28,Winter,0.0,demand_forecasting_dataset
141900,2023-12-11,S003,P0010,Electronics,North,356,77,176,38.72,15,Rainy,0,36.1,Spring,,retail_store_inventory
141901,2023-12-11,S003,P0011,Electronics,East,196,127,269,123.03,15,Snowy,1,130.81,Winter,0.0,demand_forecasting_dataset
141902,2023-12-11,S003,P0011,Toys,North,117,19,85,26.72,5,Cloudy,1,26.33,Autumn,,retail_store_inventory
141903,2023-12-11,S003,P0012,Furniture,East,261,37,0,73.16,20,Snowy,1,87.73,Winter,0.0,demand_forecasting_dataset
141904,2023-12-11,S003,P0012,Groceries,West,195,65,55,66.83,20,Snowy,1,70.6,Autumn,,retail_store_inventory
141905,2023-12-11,S003,P0013,Groceries,East,607,64,0,75.77,0,Snowy,0,68.87,Winter,0.0,demand_forecasting_dataset
141906,2023-12-11,S003,P0013,Furniture,West,295,165,174,97.82,20,Sunny,1,94.27,Autumn,,retail_store_inventory
141907,2023-12-11,S003,P0014,Groceries,East,155,155,566,99.82,25,Snowy,1,89.9,Winter,0.0,demand_forecasting_dataset
141908,2023-12-11,S003,P0014,Toys,West,265,12,157,81.1,15,Sunny,0,85.52,Summer,,retail_store_inventory
141909,2023-12-11,S003,P0015,Groceries,East,671,78,0,91.7,5,Snowy,0,86.74,Winter,0.0,demand_forecasting_dataset
141910,2023-12-11,S003,P0015,Furniture,North,58,5,84,43.16,0,Rainy,1,42.87,Summer,,retail_store_inventory
141911,2023-12-11,S003,P0016,Electronics,East,366,100,0,100.21,10,Snowy,0,91.11,Winter,0.0,demand_forecasting_dataset
141912,2023-12-11,S003,P0016,Groceries,West,242,33,132,66.35,5,Sunny,1,61.58,Winter,,retail_store_inventory
141913,2023-12-11,S003,P0017,Furniture,East,774,72,0,103.44,15,Snowy,1,101.92,Winter,0.0,demand_forecasting_dataset
141914,2023-12-11,S003,P0017,Clothing,North,473,407,65,23.46,5,Rainy,1,28.19,Spring,,retail_store_inventory
141915,2023-12-11,S003,P0018,Furniture,East,241,92,0,122.59,10,Snowy,0,135.77,Winter,0.0,demand_forecasting_dataset
141916,2023-12-11,S003,P0018,Furniture,South,392,209,70,54.69,15,Sunny,0,53.05,Summer,,retail_store_inventory
141917,2023-12-11,S003,P0019,Groceries,East,111,111,120,53.65,10,Snowy,0,57.57,Winter,0.0,demand_forecasting_dataset
141918,2023-12-11,S003,P0019,Electronics,South,293,262,121,80.65,5,Rainy,0,84.7,Spring,,retail_store_inventory
141919,2023-12-11,S003,P0020,Clothing,East,762,112,0,60.83,25,Snowy,1,58.99,Winter,0.0,demand_forecasting_dataset
141920,2023-12-11,S003,P0020,Furniture,South,319,277,164,46.92,0,Rainy,0,49.95,Summer,,retail_store_inventory
141921,2023-12-11,S004,P0001,Groceries,West,1001,92,0,9.4,10,Snowy,0,10.06,Winter,0.0,demand_forecasting_dataset
141922,2023-12-11,S004,P0001,Groceries,East,85,19,114,83.64,20,Cloudy,0,82.36,Winter,,retail_store_inventory
141923,2023-12-11,S004,P0002,Groceries,West,12,12,0,17.4,10,Snowy,0,20.69,Winter,0.0,demand_forecasting_dataset
141924,2023-12-11,S004,P0002,Clothing,West,248,29,171,52.47,15,Sunny,1,51.46,Winter,,retail_store_inventory
141925,2023-12-11,S004,P0003,Furniture,West,485,61,0,142.12,0,Snowy,0,171.23,Winter,0.0,demand_forecasting_dataset
141926,2023-12-11,S004,P0003,Furniture,North,76,55,129,71.08,15,Snowy,0,66.42,Winter,,retail_store_inventory
141927,2023-12-11,S004,P0004,Groceries,West,552,53,0,43.72,10,Snowy,1,47.12,Winter,0.0,demand_forecasting_dataset
141928,2023-12-11,S004,P0004,Toys,North,182,2,182,39.47,10,Cloudy,0,42.52,Spring,,retail_store_inventory
141929,2023-12-11,S004,P0005,Clothing,West,120,120,135,90.91,0,Snowy,0,82.57,Winter,0.0,demand_forecasting_dataset
141930,2023-12-11,S004,P0005,Toys,West,150,134,150,31.9,5,Rainy,1,27.2,Spring,,retail_store_inventory
141931,2023-12-11,S004,P0006,Groceries,West,56,54,0,29.09,10,Snowy,0,35.08,Winter,0.0,demand_forecasting_dataset
141932,2023-12-11,S004,P0006,Electronics,West,190,147,135,30.98,10,Rainy,1,33.29,Summer,,retail_store_inventory
141933,2023-12-11,S004,P0007,Groceries,West,581,92,0,22.31,20,Snowy,1,26.25,Winter,0.0,demand_forecasting_dataset
141934,2023-12-11,S004,P0007,Groceries,East,295,271,164,42.95,10,Snowy,0,41.62,Summer,,retail_store_inventory
141935,2023-12-11,S004,P0008,Furniture,West,81,31,50,89.32,0,Snowy,0,107.23,Winter,0.0,demand_forecasting_dataset
141936,2023-12-11,S004,P0008,Groceries,East,145,19,152,58.51,0,Cloudy,1,61.67,Autumn,,retail_store_inventory
141937,2023-12-11,S004,P0009,Clothing,West,1047,117,0,137.26,10,Snowy,0,161.73,Winter,0.0,demand_forecasting_dataset
141938,2023-12-11,S004,P0009,Furniture,North,470,434,50,34.3,5,Rainy,1,39.3,Autumn,,retail_store_inventory
141939,2023-12-11,S004,P0010,Groceries,West,746,55,0,17.88,25,Snowy,1,15.44,Winter,0.0,demand_forecasting_dataset
141940,2023-12-11,S004,P0010,Groceries,East,413,9,115,38.42,0,Rainy,1,34.88,Spring,,retail_store_inventory
141941,2023-12-11,S004,P0011,Clothing,West,450,75,452,56.58,15,Snowy,1,49.74,Winter,0.0,demand_forecasting_dataset
141942,2023-12-11,S004,P0011,Toys,West,456,125,187,71.75,5,Rainy,0,76.43,Spring,,retail_store_inventory
141943,2023-12-11,S004,P0012,Electronics,West,119,93,80,94.95,20,Snowy,1,85.89,Winter,0.0,demand_forecasting_dataset
141944,2023-12-11,S004,P0012,Electronics,West,363,74,107,89.01,5,Cloudy,0,87.64,Summer,,retail_store_inventory
141945,2023-12-11,S004,P0013,Groceries,West,489,127,0,21.37,10,Snowy,0,18.44,Winter,0.0,demand_forecasting_dataset
141946,2023-12-11,S004,P0013,Furniture,North,287,54,183,93.04,20,Rainy,1,96.07,Winter,,retail_store_inventory
141947,2023-12-11,S004,P0014,Furniture,West,312,68,0,145.04,20,Snowy,1,126.49,Winter,0.0,demand_forecasting_dataset
141948,2023-12-11,S004,P0014,Electronics,West,106,21,61,62.76,10,Snowy,1,62.44,Autumn,,retail_store_inventory
141949,2023-12-11,S004,P0015,Furniture,West,248,35,0,73.51,10,Snowy,0,88.81,Winter,0.0,demand_forecasting_dataset
141950,2023-12-11,S004,P0015,Electronics,North,298,226,65,27.12,5,Snowy,0,23.82,Spring,,retail_store_inventory
141951,2023-12-11,S004,P0016,Furniture,West,728,74,0,110.42,5,Snowy,0,130.85,Winter,0.0,demand_forecasting_dataset
141952,2023-12-11,S004,P0016,Furniture,East,400,205,113,11.52,10,Rainy,1,8.81,Summer,,retail_store_inventory
141953,2023-12-11,S004,P0017,Clothing,West,120,23,0,74.05,10,Snowy,1,63.78,Winter,0.0,demand_forecasting_dataset
141954,2023-12-11,S004,P0017,Toys,North,249,234,154,30.56,10,Snowy,1,29.92,Summer,,retail_store_inventory
141955,2023-12-11,S004,P0018,Furniture,West,197,63,0,165.79,10,Snowy,0,159.94,Winter,0.0,demand_forecasting_dataset
141956,2023-12-11,S004,P0018,Furniture,West,164,138,108,97.62,10,Sunny,0,94.19,Autumn,,retail_store_inventory
141957,2023-12-11,S004,P0019,Clothing,West,154,90,91,58.25,0,Snowy,0,64.19,Winter,0.0,demand_forecasting_dataset
141958,2023-12-11,S004,P0019,Groceries,South,89,28,86,48.29,0,Cloudy,1,50.7,Summer,,retail_store_inventory
141959,2023-12-11,S004,P0020,Furniture,West,355,120,0,138.54,10,Snowy,1,129.89,Winter,0.0,demand_forecasting_dataset
141960,2023-12-11,S004,P0020,Toys,South,440,343,190,58.23,0,Sunny,0,60.53,Winter,,retail_store_inventory
141961,2023-12-11,S005,P0001,Groceries,North,113,95,0,12.27,10,Snowy,0,10.62,Winter,0.0,demand_forecasting_dataset
141962,2023-12-11,S005,P0001,Furniture,West,225,28,73,93.53,20,Sunny,0,98.38,Summer,,retail_store_inventory
141963,2023-12-11,S005,P0002,Electronics,North,510,60,0,39.0,0,Snowy,0,42.48,Winter,0.0,demand_forecasting_dataset
141964,2023-12-11,S005,P0002,Furniture,East,165,146,92,50.82,0,Rainy,0,48.77,Spring,,retail_store_inventory
141965,2023-12-11,S005,P0003,Toys,North,80,80,100,29.24,0,Snowy,0,33.78,Winter,0.0,demand_forecasting_dataset
141966,2023-12-11,S005,P0003,Toys,North,87,50,120,62.5,5,Sunny,0,63.21,Autumn,,retail_store_inventory
141967,2023-12-11,S005,P0004,Groceries,North,83,83,168,7.85,15,Snowy,1,7.83,Winter,0.0,demand_forecasting_dataset
141968,2023-12-11,S005,P0004,Toys,South,428,400,115,81.5,0,Cloudy,1,82.94,Autumn,,retail_store_inventory
141969,2023-12-11,S005,P0005,Groceries,North,188,57,0,14.92,0,Snowy,0,13.74,Winter,0.0,demand_forecasting_dataset
141970,2023-12-11,S005,P0005,Electronics,North,125,72,100,95.38,20,Cloudy,0,92.83,Spring,,retail_store_inventory
141971,2023-12-11,S005,P0006,Groceries,North,735,89,0,57.02,0,Snowy,0,64.68,Winter,0.0,demand_forecasting_dataset
141972,2023-12-11,S005,P0006,Toys,East,375,69,178,58.67,15,Cloudy,1,56.06,Autumn,,retail_store_inventory
141973,2023-12-11,S005,P0007,Groceries,North,343,45,0,53.73,25,Snowy,1,48.77,Winter,0.0,demand_forecasting_dataset
141974,2023-12-11,S005,P0007,Electronics,West,458,230,106,72.27,5,Cloudy,0,76.19,Autumn,,retail_store_inventory
141975,2023-12-11,S005,P0008,Groceries,North,131,38,0,47.18,5,Snowy,0,52.09,Winter,0.0,demand_forecasting_dataset
141976,2023-12-11,S005,P0008,Clothing,East,325,164,154,78.06,10,Rainy,1,73.79,Autumn,,retail_store_inventory
141977,2023-12-11,S005,P0009,Groceries,North,443,53,0,77.86,10,Snowy,0,86.5,Winter,0.0,demand_forecasting_dataset
141978,2023-12-11,S005,P0009,Groceries,South,176,167,184,82.61,20,Cloudy,0,82.42,Spring,,retail_store_inventory
141979,2023-12-11,S005,P0010,Groceries,North,450,42,0,39.98,25,Snowy,1,35.14,Winter,0.0,demand_forecasting_dataset
141980,2023-12-11,S005,P0010,Electronics,North,415,46,135,66.3,10,Sunny,1,61.38,Winter,,retail_store_inventory
141981,2023-12-11,S005,P0011,Electronics,North,538,79,0,72.15,15,Snowy,1,87.08,Winter,0.0,demand_forecasting_dataset
141982,2023-12-11,S005,P0011,Electronics,West,209,87,23,57.17,0,Rainy,1,62.09,Spring,,retail_store_inventory
141983,2023-12-11,S005,P0012,Furniture,North,311,161,577,134.52,20,Snowy,1,116.8,Winter,0.0,demand_forecasting_dataset
141984,2023-12-11,S005,P0012,Groceries,South,420,354,134,78.79,10,Sunny,1,78.04,Winter,,retail_store_inventory
141985,2023-12-11,S005,P0013,Groceries,North,477,123,0,78.84,10,Snowy,0,78.35,Winter,0.0,demand_forecasting_dataset
141986,2023-12-11,S005,P0013,Clothing,East,199,118,186,22.61,20,Cloudy,1,21.41,Summer,,retail_store_inventory
141987,2023-12-11,S005,P0014,Furniture,North,432,110,0,153.59,20,Snowy,1,173.61,Winter,0.0,demand_forecasting_dataset
141988,2023-12-11,S005,P0014,Electronics,West,143,12,126,26.44,15,Sunny,1,22.85,Spring,,retail_store_inventory
141989,2023-12-11,S005,P0015,Groceries,North,110,59,0,40.06,5,Snowy,0,47.56,Winter,0.0,demand_forecasting_dataset
141990,2023-12-11,S005,P0015,Toys,West,375,23,137,80.26,15,Cloudy,0,77.87,Spring,,retail_store_inventory
141991,2023-12-11,S005,P0016,Toys,North,336,76,0,31.39,5,Snowy,0,33.57,Winter,0.0,demand_forecasting_dataset
141992,2023-12-11,S005,P0016,Groceries,South,279,165,68,73.83,20,Cloudy,0,77.1,Autumn,,retail_store_inventory
141993,2023-12-11,S005,P0017,Toys,North,115,70,66,32.61,10,Snowy,1,28.02,Winter,0.0,demand_forecasting_dataset
141994,2023-12-11,S005,P0017,Groceries,North,276,169,116,12.86,5,Snowy,0,8.64,Autumn,,retail_store_inventory
141995,2023-12-11,S005,P0018,Clothing,North,107,73,71,20.25,5,Snowy,0,18.94,Winter,0.0,demand_forecasting_dataset
141996,2023-12-11,S005,P0018,Groceries,North,249,118,64,31.87,15,Sunny,1,30.44,Spring,,retail_store_inventory
141997,2023-12-11,S005,P0019,Furniture,North,146,92,0,157.03,0,Snowy,0,151.19,Winter,0.0,demand_forecasting_dataset
141998,2023-12-11,S005,P0019,Toys,West,94,27,122,53.91,20,Snowy,0,57.6,Autumn,,retail_store_inventory
141999,2023-12-11,S005,P0020,Toys,North,156,80,0,22.47,20,Snowy,1,25.1,Winter,0.0,demand_forecasting_dataset
142000,2023-12-11,S005,P0020,Groceries,West,144,4,191,80.33,5,Sunny,1,85.11,Spring,,retail_store_inventory
142001,2023-12-12,S001,P0001,Electronics,North,422,143,0,78.41,15,Sunny,1,74.92,Winter,0.0,demand_forecasting_dataset
142002,2023-12-12,S001,P0001,Furniture,West,354,212,161,56.97,20,Rainy,0,58.28,Winter,,retail_store_inventory
142003,2023-12-12,S001,P0002,Clothing,North,125,99,126,69.05,10,Sunny,1,68.84,Winter,0.0,demand_forecasting_dataset
142004,2023-12-12,S001,P0002,Electronics,South,249,9,36,48.86,15,Snowy,1,47.82,Autumn,,retail_store_inventory
142005,2023-12-12,S001,P0003,Clothing,North,31,31,0,55.9,25,Sunny,1,49.75,Winter,0.0,demand_forecasting_dataset
142006,2023-12-12,S001,P0003,Furniture,North,180,43,152,90.34,20,Sunny,0,88.64,Summer,,retail_store_inventory
142007,2023-12-12,S001,P0004,Electronics,North,68,68,341,121.63,10,Sunny,1,107.73,Winter,0.0,demand_forecasting_dataset
142008,2023-12-12,S001,P0004,Groceries,South,386,319,148,95.89,15,Sunny,0,97.14,Winter,,retail_store_inventory
142009,2023-12-12,S001,P0005,Groceries,North,432,124,905,63.05,20,Sunny,1,71.12,Winter,0.0,demand_forecasting_dataset
142010,2023-12-12,S001,P0005,Electronics,North,303,84,127,54.85,10,Snowy,1,50.04,Winter,,retail_store_inventory
142011,2023-12-12,S001,P0006,Toys,North,419,97,506,36.53,25,Sunny,1,38.62,Winter,0.0,demand_forecasting_dataset
142012,2023-12-12,S001,P0006,Clothing,West,77,35,34,11.64,5,Sunny,1,15.82,Spring,,retail_store_inventory
142013,2023-12-12,S001,P0007,Groceries,North,441,51,0,21.32,0,Sunny,0,24.97,Winter,0.0,demand_forecasting_dataset
142014,2023-12-12,S001,P0007,Clothing,North,449,57,137,48.78,10,Snowy,0,45.99,Winter,,retail_store_inventory
142015,2023-12-12,S001,P0008,Electronics,North,134,134,193,46.65,20,Sunny,1,45.47,Winter,0.0,demand_forecasting_dataset
142016,2023-12-12,S001,P0008,Clothing,North,310,176,82,35.88,10,Sunny,0,33.45,Summer,,retail_store_inventory
142017,2023-12-12,S001,P0009,Clothing,North,256,182,293,116.51,20,Sunny,1,131.57,Winter,0.0,demand_forecasting_dataset
142018,2023-12-12,S001,P0009,Electronics,North,449,225,60,46.53,0,Rainy,1,47.93,Autumn,,retail_store_inventory
142019,2023-12-12,S001,P0010,Furniture,North,581,85,0,137.12,0,Sunny,0,149.91,Winter,0.0,demand_forecasting_dataset
142020,2023-12-12,S001,P0010,Clothing,West,71,29,130,68.34,15,Rainy,0,72.48,Summer,,retail_store_inventory
142021,2023-12-12,S001,P0011,Furniture,North,120,77,0,159.55,10,Sunny,0,151.5,Winter,0.0,demand_forecasting_dataset
142022,2023-12-12,S001,P0011,Toys,East,280,148,145,34.24,15,Sunny,1,37.5,Spring,,retail_store_inventory
142023,2023-12-12,S001,P0012,Groceries,North,344,78,0,72.29,10,Sunny,0,76.78,Winter,0.0,demand_forecasting_dataset
142024,2023-12-12,S001,P0012,Furniture,West,306,37,40,71.62,10,Rainy,0,67.46,Autumn,,retail_store_inventory
142025,2023-12-12,S001,P0013,Toys,North,95,43,69,31.47,0,Sunny,0,29.36,Winter,0.0,demand_forecasting_dataset
142026,2023-12-12,S001,P0013,Groceries,East,96,35,54,72.42,10,Cloudy,1,76.59,Summer,,retail_store_inventory
142027,2023-12-12,S001,P0014,Groceries,North,417,77,0,60.05,10,Sunny,1,71.2,Winter,0.0,demand_forecasting_dataset
142028,2023-12-12,S001,P0014,Electronics,East,222,194,48,49.6,5,Snowy,0,45.82,Winter,,retail_store_inventory
142029,2023-12-12,S001,P0015,Toys,North,106,106,112,16.07,0,Sunny,0,17.31,Winter,0.0,demand_forecasting_dataset
142030,2023-12-12,S001,P0015,Clothing,West,459,60,63,59.73,20,Cloudy,0,61.23,Winter,,retail_store_inventory
142031,2023-12-12,S001,P0016,Groceries,North,609,108,0,45.43,0,Sunny,0,38.85,Winter,0.0,demand_forecasting_dataset
142032,2023-12-12,S001,P0016,Clothing,South,239,114,168,89.02,15,Rainy,0,84.34,Winter,,retail_store_inventory
142033,2023-12-12,S001,P0017,Toys,North,216,129,227,27.25,10,Sunny,1,31.79,Winter,0.0,demand_forecasting_dataset
142034,2023-12-12,S001,P0017,Electronics,East,103,82,66,88.75,20,Cloudy,0,84.77,Autumn,,retail_store_inventory
142035,2023-12-12,S001,P0018,Groceries,North,100,100,159,66.12,10,Sunny,0,75.33,Winter,0.0,demand_forecasting_dataset
142036,2023-12-12,S001,P0018,Toys,West,180,33,28,74.6,20,Rainy,1,71.34,Winter,,retail_store_inventory
142037,2023-12-12,S001,P0019,Furniture,North,61,61,118,103.82,20,Sunny,1,92.02,Winter,0.0,demand_forecasting_dataset
142038,2023-12-12,S001,P0019,Toys,South,437,59,113,42.74,10,Cloudy,1,44.96,Summer,,retail_store_inventory
142039,2023-12-12,S001,P0020,Furniture,North,325,48,0,108.99,10,Sunny,0,102.31,Winter,0.0,demand_forecasting_dataset
142040,2023-12-12,S001,P0020,Electronics,North,370,75,82,96.86,15,Sunny,1,94.03,Autumn,,retail_store_inventory
142041,2023-12-12,S002,P0001,Groceries,South,433,103,0,73.56,10,Snowy,1,79.56,Winter,0.0,demand_forecasting_dataset
142042,2023-12-12,S002,P0001,Clothing,East,216,168,167,46.99,10,Rainy,0,44.61,Spring,,retail_store_inventory
142043,2023-12-12,S002,P0002,Toys,South,224,58,0,23.8,20,Snowy,1,28.08,Winter,0.0,demand_forecasting_dataset
